gene_symbol,disease_id,onset_name,onset_id
CIB1,OMIM:618267,Pediatric onset,HP:0410280
CIB1,OMIM:618267,Childhood onset,HP:0011463
CIB1,OMIM:618267,Juvenile onset,HP:0003621
CIB2,OMIM:180100,Pediatric onset,HP:0410280
CIB2,OMIM:180100,Childhood onset,HP:0011463
CIB2,OMIM:180100,Juvenile onset,HP:0003621
CIB2,OMIM:614869,Congenital onset,HP:0003577
CIC,OMIM:617600,Juvenile onset,HP:0003621
CIC,OMIM:617600,Childhood onset,HP:0011463
CIC,OMIM:617600,Neonatal onset,HP:0003623
CIC,OMIM:617600,Infantile onset,HP:0003593
CIC,OMIM:617600,Pediatric onset,HP:0410280
CIDEC,OMIM:615238,Juvenile onset,HP:0003621
CIDEC,OMIM:615238,Pediatric onset,HP:0410280
CILK1,OMIM:131300,Pediatric onset,HP:0410280
CILK1,OMIM:131300,Juvenile onset,HP:0003621
CILK1,OMIM:617924,Pediatric onset,HP:0410280
CILK1,OMIM:617924,Childhood onset,HP:0011463
CILK1,OMIM:617924,Neonatal onset,HP:0003623
CILK1,OMIM:617924,Juvenile onset,HP:0003621
CIROP,OMIM:619702,Congenital onset,HP:0003577
CISD2,OMIM:604928,Pediatric onset,HP:0410280
CISD2,OMIM:604928,Childhood onset,HP:0011463
CISD2,OMIM:604928,Juvenile onset,HP:0003621
CIT,OMIM:617090,Congenital onset,HP:0003577
CITED2,OMIM:614431,Congenital onset,HP:0003577
CKAP2L,OMIM:131300,Juvenile onset,HP:0003621
CKAP2L,OMIM:131300,Pediatric onset,HP:0410280
CLCC1,OMIM:180100,Juvenile onset,HP:0003621
CLCC1,OMIM:180100,Childhood onset,HP:0011463
CLCC1,OMIM:180100,Pediatric onset,HP:0410280
CLCN1,OMIM:160800,Childhood onset,HP:0011463
CLCN1,OMIM:160800,Early young adult onset,HP:0025708
CLCN1,OMIM:160800,Juvenile onset,HP:0003621
CLCN1,OMIM:160800,Pediatric onset,HP:0410280
CLCN1,OMIM:255700,Juvenile onset,HP:0003621
CLCN1,OMIM:255700,Pediatric onset,HP:0410280
CLCN1,OMIM:255700,Childhood onset,HP:0011463
CLCN2,OMIM:605635,Juvenile onset,HP:0003621
CLCN2,OMIM:605635,Pediatric onset,HP:0410280
CLCN2,OMIM:615651,Pediatric onset,HP:0410280
CLCN2,OMIM:615651,Childhood onset,HP:0011463
CLCN2,OMIM:615651,Juvenile onset,HP:0003621
CLCN3,OMIM:619517,Pediatric onset,HP:0410280
CLCN3,OMIM:619517,Neonatal onset,HP:0003623
CLCN3,OMIM:619517,Infantile onset,HP:0003593
CLCN4,OMIM:300114,Infantile onset,HP:0003593
CLCN4,OMIM:300114,Pediatric onset,HP:0410280
CLCN5,OMIM:131300,Juvenile onset,HP:0003621
CLCN5,OMIM:131300,Pediatric onset,HP:0410280
CLCN7,OMIM:131300,Juvenile onset,HP:0003621
CLCN7,OMIM:166600,Juvenile onset,HP:0003621
CLCN7,OMIM:611490,Infantile onset,HP:0003593
CLCN7,OMIM:611490,Pediatric onset,HP:0410280
CLCN7,OMIM:611490,Neonatal onset,HP:0003623
CLCN7,OMIM:611490,Childhood onset,HP:0011463
CLCN7,OMIM:618541,Congenital onset,HP:0003577
CLCNKA,OMIM:613090,Congenital onset,HP:0003577
CLCNKB,OMIM:607364,Childhood onset,HP:0011463
CLCNKB,OMIM:607364,Infantile onset,HP:0003593
CLCNKB,OMIM:607364,Juvenile onset,HP:0003621
CLCNKB,OMIM:607364,Congenital onset,HP:0003577
CLCNKB,OMIM:607364,Pediatric onset,HP:0410280
CLCNKB,OMIM:613090,Congenital onset,HP:0003577
CLDN1,OMIM:607626,Neonatal onset,HP:0003623
CLDN10,OMIM:617671,Congenital onset,HP:0003577
CLDN11,OMIM:619328,Pediatric onset,HP:0410280
CLDN11,OMIM:619328,Infantile onset,HP:0003593
CLDN16,OMIM:248250,Infantile onset,HP:0003593
CLDN16,OMIM:248250,Pediatric onset,HP:0410280
CLDN16,OMIM:248250,Juvenile onset,HP:0003621
CLDN16,OMIM:248250,Childhood onset,HP:0011463
CLDN19,OMIM:248190,Childhood onset,HP:0011463
CLDN19,OMIM:248190,Infantile onset,HP:0003593
CLDN19,OMIM:248190,Juvenile onset,HP:0003621
CLDN19,OMIM:248190,Pediatric onset,HP:0410280
CLDN9,OMIM:619093,Pediatric onset,HP:0410280
CLDN9,OMIM:619093,Juvenile onset,HP:0003621
CLIC5,OMIM:616042,Childhood onset,HP:0011463
CLIC5,OMIM:616042,Pediatric onset,HP:0410280
CLMP,OMIM:615237,Infantile onset,HP:0003593
CLMP,OMIM:615237,Congenital onset,HP:0003577
CLMP,OMIM:615237,Pediatric onset,HP:0410280
CLN3,OMIM:180100,Juvenile onset,HP:0003621
CLN3,OMIM:180100,Pediatric onset,HP:0410280
CLN3,OMIM:180100,Childhood onset,HP:0011463
CLN3,OMIM:204200,Juvenile onset,HP:0003621
CLN3,OMIM:204200,Pediatric onset,HP:0410280
CLN5,OMIM:256731,Pediatric onset,HP:0410280
CLN5,OMIM:256731,Juvenile onset,HP:0003621
CLN8,OMIM:600143,Childhood onset,HP:0011463
CLN8,OMIM:600143,Pediatric onset,HP:0410280
CLN8,OMIM:600143,Juvenile onset,HP:0003621
CLP1,OMIM:615803,Infantile onset,HP:0003593
CLP1,OMIM:615803,Pediatric onset,HP:0410280
CLPB,OMIM:616271,Congenital onset,HP:0003577
CLPB,OMIM:616271,Pediatric onset,HP:0410280
CLPB,OMIM:616271,Infantile onset,HP:0003593
CLPB,OMIM:619813,Infantile onset,HP:0003593
CLPB,OMIM:619813,Pediatric onset,HP:0410280
CLPB,OMIM:619813,Childhood onset,HP:0011463
CLPB,OMIM:619813,Congenital onset,HP:0003577
CLPB,OMIM:619835,Infantile onset,HP:0003593
CLPB,OMIM:619835,Pediatric onset,HP:0410280
CLPB,OMIM:619835,Neonatal onset,HP:0003623
CLPX,OMIM:618015,Infantile onset,HP:0003593
CLPX,OMIM:618015,Pediatric onset,HP:0410280
CLRN1,OMIM:180100,Childhood onset,HP:0011463
CLRN1,OMIM:180100,Juvenile onset,HP:0003621
CLRN1,OMIM:180100,Pediatric onset,HP:0410280
CLRN1,OMIM:276902,Congenital onset,HP:0003577
CLRN1,OMIM:276902,Childhood onset,HP:0011463
CLRN2,OMIM:619174,Pediatric onset,HP:0410280
CLRN2,OMIM:619174,Childhood onset,HP:0011463
CLTC,OMIM:617854,Infantile onset,HP:0003593
CLTC,OMIM:617854,Pediatric onset,HP:0410280
CLUAP1,OMIM:180100,Pediatric onset,HP:0410280
CLUAP1,OMIM:180100,Childhood onset,HP:0011463
CLUAP1,OMIM:180100,Juvenile onset,HP:0003621
CLXN,OMIM:620642,Infantile onset,HP:0003593
CLXN,OMIM:620642,Pediatric onset,HP:0410280
CLXN,OMIM:620642,Neonatal onset,HP:0003623
CNGA1,OMIM:180100,Juvenile onset,HP:0003621
CNGA1,OMIM:180100,Pediatric onset,HP:0410280
CNGA1,OMIM:180100,Childhood onset,HP:0011463
CNGA3,OMIM:180100,Pediatric onset,HP:0410280
CNGA3,OMIM:180100,Juvenile onset,HP:0003621
CNGA3,OMIM:180100,Childhood onset,HP:0011463
CNGA3,OMIM:216900,Childhood onset,HP:0011463
CNGB1,OMIM:180100,Pediatric onset,HP:0410280
CNGB1,OMIM:180100,Childhood onset,HP:0011463
CNGB1,OMIM:180100,Juvenile onset,HP:0003621
CNGB3,OMIM:180100,Childhood onset,HP:0011463
CNGB3,OMIM:180100,Pediatric onset,HP:0410280
CNGB3,OMIM:180100,Juvenile onset,HP:0003621
CNNM2,OMIM:613882,Childhood onset,HP:0011463
CNNM2,OMIM:613882,Juvenile onset,HP:0003621
CNNM2,OMIM:616418,Infantile onset,HP:0003593
CNNM2,OMIM:616418,Childhood onset,HP:0011463
CNNM2,OMIM:616418,Pediatric onset,HP:0410280
CNNM2,OMIM:616418,Early young adult onset,HP:0025708
CNNM4,OMIM:180100,Childhood onset,HP:0011463
CNNM4,OMIM:180100,Juvenile onset,HP:0003621
CNNM4,OMIM:217080,Pediatric onset,HP:0410280
CNNM4,OMIM:217080,Infantile onset,HP:0003593
CNOT1,OMIM:618500,Congenital onset,HP:0003577
CNOT1,OMIM:618500,Neonatal onset,HP:0003623
CNOT3,OMIM:618672,Pediatric onset,HP:0410280
CNOT3,OMIM:618672,Infantile onset,HP:0003593
CNP,OMIM:619071,Childhood onset,HP:0011463
CNP,OMIM:619071,Pediatric onset,HP:0410280
CNPY3,OMIM:617929,Pediatric onset,HP:0410280
CNPY3,OMIM:617929,Infantile onset,HP:0003593
CNTN1,OMIM:612540,Infantile onset,HP:0003593
CNTN1,OMIM:612540,Pediatric onset,HP:0410280
CNTN1,OMIM:612540,Neonatal onset,HP:0003623
CNTN2,OMIM:615400,Pediatric onset,HP:0410280
CNTN2,OMIM:615400,Juvenile onset,HP:0003621
CNTNAP1,OMIM:618186,Congenital onset,HP:0003577
CNTNAP2,OMIM:610042,Juvenile onset,HP:0003621
CNTNAP2,OMIM:610042,Childhood onset,HP:0011463
CNTNAP2,OMIM:610042,Pediatric onset,HP:0410280
CNTNAP2,OMIM:610042,Infantile onset,HP:0003593
COA5,OMIM:616500,Congenital onset,HP:0003577
COA6,OMIM:616501,Congenital onset,HP:0003577
COA7,OMIM:618387,Childhood onset,HP:0011463
COA7,OMIM:618387,Pediatric onset,HP:0410280
COA8,OMIM:619061,Childhood onset,HP:0011463
COA8,OMIM:619061,Pediatric onset,HP:0410280
COASY,OMIM:615643,Childhood onset,HP:0011463
COASY,OMIM:615643,Pediatric onset,HP:0410280
COCH,OMIM:618094,Congenital onset,HP:0003577
COG1,OMIM:131300,Pediatric onset,HP:0410280
COG1,OMIM:131300,Juvenile onset,HP:0003621
COG1,OMIM:611209,Congenital onset,HP:0003577
COG2,OMIM:617395,Pediatric onset,HP:0410280
COG2,OMIM:617395,Infantile onset,HP:0003593
COG3,OMIM:620546,Pediatric onset,HP:0410280
COG3,OMIM:620546,Infantile onset,HP:0003593
COG3,OMIM:620546,Childhood onset,HP:0011463
COG4,OMIM:131300,Juvenile onset,HP:0003621
COG4,OMIM:613489,Pediatric onset,HP:0410280
COG4,OMIM:613489,Infantile onset,HP:0003593
COG4,OMIM:618150,Congenital onset,HP:0003577
COG6,OMIM:614576,Congenital onset,HP:0003577
COG6,OMIM:615328,Congenital onset,HP:0003577
COG7,OMIM:608779,Congenital onset,HP:0003577
COG8,OMIM:611182,Pediatric onset,HP:0410280
COG8,OMIM:611182,Infantile onset,HP:0003593
COL10A1,OMIM:131300,Juvenile onset,HP:0003621
COL10A1,OMIM:131300,Pediatric onset,HP:0410280
COL10A1,OMIM:156500,Childhood onset,HP:0011463
COL11A1,OMIM:131300,Juvenile onset,HP:0003621
COL11A1,OMIM:156550,Congenital onset,HP:0003577
COL11A1,OMIM:180100,Juvenile onset,HP:0003621
COL11A1,OMIM:180100,Childhood onset,HP:0011463
COL11A1,OMIM:228520,Congenital onset,HP:0003577
COL11A1,OMIM:604841,Pediatric onset,HP:0410280
COL11A1,OMIM:604841,Infantile onset,HP:0003593
COL11A1,OMIM:604841,Congenital onset,HP:0003577
COL11A2,OMIM:131300,Juvenile onset,HP:0003621
COL11A2,OMIM:131300,Pediatric onset,HP:0410280
COL11A2,OMIM:156550,Congenital onset,HP:0003577
COL11A2,OMIM:215150,Congenital onset,HP:0003577
COL11A2,OMIM:614524,Congenital onset,HP:0003577
COL12A1,OMIM:616470,Pediatric onset,HP:0410280
COL12A1,OMIM:616470,Neonatal onset,HP:0003623
COL12A1,OMIM:616470,Infantile onset,HP:0003593
COL13A1,OMIM:616720,Congenital onset,HP:0003577
COL17A1,OMIM:122400,Pediatric onset,HP:0410280
COL17A1,OMIM:122400,Childhood onset,HP:0011463
COL17A1,OMIM:122400,Juvenile onset,HP:0003621
COL17A1,OMIM:226650,Congenital onset,HP:0003577
COL17A1,OMIM:619787,Congenital onset,HP:0003577
COL18A1,OMIM:267750,Congenital onset,HP:0003577
COL18A1,OMIM:267750,Childhood onset,HP:0011463
COL18A1,OMIM:267750,Pediatric onset,HP:0410280
COL1A1,OMIM:130060,Congenital onset,HP:0003577
COL1A1,OMIM:131300,Juvenile onset,HP:0003621
COL1A1,OMIM:166200,Infantile onset,HP:0003593
COL1A1,OMIM:166200,Pediatric onset,HP:0410280
COL1A1,OMIM:259770,Congenital onset,HP:0003577
COL1A1,OMIM:259770,Infantile onset,HP:0003593
COL1A1,OMIM:259770,Pediatric onset,HP:0410280
COL1A1,OMIM:619115,Childhood onset,HP:0011463
COL1A2,OMIM:131300,Juvenile onset,HP:0003621
COL1A2,OMIM:259770,Infantile onset,HP:0003593
COL1A2,OMIM:259770,Congenital onset,HP:0003577
COL1A2,OMIM:259770,Pediatric onset,HP:0410280
COL1A2,OMIM:617821,Congenital onset,HP:0003577
COL1A2,OMIM:619120,Childhood onset,HP:0011463
COL1A2,OMIM:619120,Congenital onset,HP:0003577
COL25A1,OMIM:616219,Congenital onset,HP:0003577
COL27A1,OMIM:131300,Juvenile onset,HP:0003621
COL27A1,OMIM:615155,Pediatric onset,HP:0410280
COL27A1,OMIM:615155,Infantile onset,HP:0003593
COL27A1,OMIM:615155,Childhood onset,HP:0011463
COL2A1,OMIM:131300,Juvenile onset,HP:0003621
COL2A1,OMIM:131300,Pediatric onset,HP:0410280
COL2A1,OMIM:151210,Congenital onset,HP:0003577
COL2A1,OMIM:156550,Congenital onset,HP:0003577
COL2A1,OMIM:180100,Juvenile onset,HP:0003621
COL2A1,OMIM:180100,Pediatric onset,HP:0410280
COL2A1,OMIM:180100,Childhood onset,HP:0011463
COL2A1,OMIM:271700,Congenital onset,HP:0003577
COL2A1,OMIM:604864,Juvenile onset,HP:0003621
COL2A1,OMIM:604864,Pediatric onset,HP:0410280
COL2A1,OMIM:608805,Early young adult onset,HP:0025708
COL2A1,OMIM:616583,Juvenile onset,HP:0003621
COL2A1,OMIM:616583,Childhood onset,HP:0011463
COL2A1,OMIM:616583,Pediatric onset,HP:0410280
COL3A1,OMIM:121050,Congenital onset,HP:0003577
COL3A1,OMIM:208050,Neonatal onset,HP:0003623
COL3A1,OMIM:208050,Pediatric onset,HP:0410280
COL3A1,OMIM:208050,Congenital onset,HP:0003577
COL3A1,OMIM:208050,Juvenile onset,HP:0003621
COL3A1,OMIM:208050,Childhood onset,HP:0011463
COL3A1,OMIM:208050,Infantile onset,HP:0003593
COL3A1,OMIM:618343,Congenital onset,HP:0003577
COL4A1,OMIM:175780,Infantile onset,HP:0003593
COL4A1,OMIM:175780,Congenital onset,HP:0003577
COL4A1,OMIM:175780,Childhood onset,HP:0011463
COL4A1,OMIM:175780,Pediatric onset,HP:0410280
COL4A3,OMIM:620320,Pediatric onset,HP:0410280
COL4A3,OMIM:620320,Juvenile onset,HP:0003621
COL4A3,OMIM:620536,Pediatric onset,HP:0410280
COL4A3,OMIM:620536,Childhood onset,HP:0011463
COL4A3,OMIM:620536,Juvenile onset,HP:0003621
COL4A6,OMIM:300914,Congenital onset,HP:0003577
COL6A1,OMIM:158810,Childhood onset,HP:0011463
COL6A1,OMIM:254090,Infantile onset,HP:0003593
COL6A1,OMIM:254090,Pediatric onset,HP:0410280
COL6A2,OMIM:255600,Childhood onset,HP:0011463
COL6A2,OMIM:620725,Infantile onset,HP:0003593
COL6A2,OMIM:620725,Pediatric onset,HP:0410280
COL6A2,OMIM:620725,Childhood onset,HP:0011463
COL6A2,OMIM:620727,Neonatal onset,HP:0003623
COL6A2,OMIM:620727,Pediatric onset,HP:0410280
COL6A2,OMIM:620727,Infantile onset,HP:0003593
COL6A2,OMIM:620727,Congenital onset,HP:0003577
COL6A3,OMIM:616411,Juvenile onset,HP:0003621
COL6A3,OMIM:616411,Pediatric onset,HP:0410280
COL6A3,OMIM:620728,Neonatal onset,HP:0003623
COL6A3,OMIM:620728,Congenital onset,HP:0003577
COL7A1,OMIM:131705,Neonatal onset,HP:0003623
COL7A1,OMIM:131750,Congenital onset,HP:0003577
COL7A1,OMIM:131750,Neonatal onset,HP:0003623
COL7A1,OMIM:131850,Juvenile onset,HP:0003621
COL7A1,OMIM:132000,Congenital onset,HP:0003577
COL7A1,OMIM:226600,Pediatric onset,HP:0410280
COL7A1,OMIM:226600,Infantile onset,HP:0003593
COL7A1,OMIM:226600,Congenital onset,HP:0003577
COL9A1,OMIM:131300,Pediatric onset,HP:0410280
COL9A1,OMIM:131300,Juvenile onset,HP:0003621
COL9A1,OMIM:156550,Congenital onset,HP:0003577
COL9A1,OMIM:180100,Childhood onset,HP:0011463
COL9A1,OMIM:180100,Pediatric onset,HP:0410280
COL9A1,OMIM:180100,Juvenile onset,HP:0003621
COL9A1,OMIM:614135,Pediatric onset,HP:0410280
COL9A1,OMIM:614135,Juvenile onset,HP:0003621
COL9A2,OMIM:131300,Pediatric onset,HP:0410280
COL9A2,OMIM:131300,Juvenile onset,HP:0003621
COL9A2,OMIM:156550,Congenital onset,HP:0003577
COL9A2,OMIM:180100,Pediatric onset,HP:0410280
COL9A2,OMIM:180100,Childhood onset,HP:0011463
COL9A2,OMIM:180100,Juvenile onset,HP:0003621
COL9A2,OMIM:600204,Childhood onset,HP:0011463
COL9A2,OMIM:614284,Childhood onset,HP:0011463
COL9A3,OMIM:131300,Juvenile onset,HP:0003621
COL9A3,OMIM:131300,Pediatric onset,HP:0410280
COL9A3,OMIM:156550,Congenital onset,HP:0003577
COLEC11,OMIM:131300,Pediatric onset,HP:0410280
COLEC11,OMIM:131300,Juvenile onset,HP:0003621
COLEC11,OMIM:265050,Congenital onset,HP:0003577
COLGALT1,OMIM:618360,Pediatric onset,HP:0410280
COLGALT1,OMIM:618360,Infantile onset,HP:0003593
COLQ,OMIM:603034,Pediatric onset,HP:0410280
COLQ,OMIM:603034,Infantile onset,HP:0003593
COLQ,OMIM:603034,Juvenile onset,HP:0003621
COLQ,OMIM:603034,Congenital onset,HP:0003577
COMP,OMIM:131300,Juvenile onset,HP:0003621
COMP,OMIM:131300,Pediatric onset,HP:0410280
COPA,OMIM:616414,Pediatric onset,HP:0410280
COPA,OMIM:616414,Childhood onset,HP:0011463
COPB1,OMIM:619255,Pediatric onset,HP:0410280
COPB1,OMIM:619255,Infantile onset,HP:0003593
COPB2,OMIM:259770,Pediatric onset,HP:0410280
COPB2,OMIM:259770,Congenital onset,HP:0003577
COPB2,OMIM:259770,Infantile onset,HP:0003593
COPB2,OMIM:617800,Congenital onset,HP:0003577
COPB2,OMIM:619884,Infantile onset,HP:0003593
COPB2,OMIM:619884,Childhood onset,HP:0011463
COPB2,OMIM:619884,Pediatric onset,HP:0410280
COQ2,OMIM:607426,Infantile onset,HP:0003593
COQ2,OMIM:607426,Pediatric onset,HP:0410280
COQ4,OMIM:616276,Childhood onset,HP:0011463
COQ4,OMIM:616276,Infantile onset,HP:0003593
COQ4,OMIM:616276,Congenital onset,HP:0003577
COQ4,OMIM:616276,Neonatal onset,HP:0003623
COQ4,OMIM:616276,Pediatric onset,HP:0410280
COQ4,OMIM:616276,Juvenile onset,HP:0003621
COQ4,OMIM:620666,Childhood onset,HP:0011463
COQ4,OMIM:620666,Juvenile onset,HP:0003621
COQ6,OMIM:614650,Pediatric onset,HP:0410280
COQ6,OMIM:614650,Infantile onset,HP:0003593
COQ6,OMIM:614650,Juvenile onset,HP:0003621
COQ6,OMIM:614650,Childhood onset,HP:0011463
COQ7,OMIM:616733,Congenital onset,HP:0003577
COQ7,OMIM:620402,Juvenile onset,HP:0003621
COQ7,OMIM:620402,Pediatric onset,HP:0410280
COQ8A,OMIM:612016,Childhood onset,HP:0011463
COQ8A,OMIM:612016,Pediatric onset,HP:0410280
COQ8A,OMIM:612016,Infantile onset,HP:0003593
COQ8B,OMIM:615573,Pediatric onset,HP:0410280
COQ8B,OMIM:615573,Infantile onset,HP:0003593
COQ8B,OMIM:615573,Childhood onset,HP:0011463
COQ8B,OMIM:615573,Juvenile onset,HP:0003621
COQ9,OMIM:614654,Neonatal onset,HP:0003623
CORO1A,OMIM:615401,Infantile onset,HP:0003593
CORO1A,OMIM:615401,Pediatric onset,HP:0410280
COX10,OMIM:220110,Infantile onset,HP:0003593
COX10,OMIM:220110,Pediatric onset,HP:0410280
COX10,OMIM:619046,Infantile onset,HP:0003593
COX10,OMIM:619046,Pediatric onset,HP:0410280
COX10,OMIM:619046,Neonatal onset,HP:0003623
COX11,OMIM:620275,Infantile onset,HP:0003593
COX11,OMIM:620275,Pediatric onset,HP:0410280
COX11,OMIM:620275,Neonatal onset,HP:0003623
COX15,OMIM:220110,Infantile onset,HP:0003593
COX15,OMIM:220110,Pediatric onset,HP:0410280
COX15,OMIM:615119,Neonatal onset,HP:0003623
COX15,OMIM:615119,Infantile onset,HP:0003593
COX15,OMIM:615119,Pediatric onset,HP:0410280
COX16,OMIM:619355,Neonatal onset,HP:0003623
COX20,OMIM:619054,Pediatric onset,HP:0410280
COX20,OMIM:619054,Juvenile onset,HP:0003621
COX4I2,OMIM:612714,Pediatric onset,HP:0410280
COX4I2,OMIM:612714,Neonatal onset,HP:0003623
COX4I2,OMIM:612714,Infantile onset,HP:0003593
COX5A,OMIM:619064,Infantile onset,HP:0003593
COX5A,OMIM:619064,Congenital onset,HP:0003577
COX5A,OMIM:619064,Pediatric onset,HP:0410280
COX6A1,OMIM:616039,Childhood onset,HP:0011463
COX6A1,OMIM:616039,Pediatric onset,HP:0410280
COX6A2,OMIM:619062,Infantile onset,HP:0003593
COX6A2,OMIM:619062,Congenital onset,HP:0003577
COX6A2,OMIM:619062,Pediatric onset,HP:0410280
COX6B1,OMIM:220110,Infantile onset,HP:0003593
COX6B1,OMIM:220110,Pediatric onset,HP:0410280
COX7B,OMIM:309801,Congenital onset,HP:0003577
COXFA4,OMIM:619065,Congenital onset,HP:0003577
CPA6,OMIM:614417,Childhood onset,HP:0011463
CPA6,OMIM:614417,Pediatric onset,HP:0410280
CPA6,OMIM:614417,Juvenile onset,HP:0003621
CPAMD8,OMIM:617319,Childhood onset,HP:0011463
CPAMD8,OMIM:617319,Pediatric onset,HP:0410280
CPAP,OMIM:131300,Juvenile onset,HP:0003621
CPAP,OMIM:131300,Pediatric onset,HP:0410280
CPAP,OMIM:608393,Congenital onset,HP:0003577
CPAP,OMIM:613676,Congenital onset,HP:0003577
CPLANE1,OMIM:131300,Juvenile onset,HP:0003621
CPLANE1,OMIM:180100,Childhood onset,HP:0011463
CPLANE1,OMIM:180100,Juvenile onset,HP:0003621
CPLANE1,OMIM:277170,Congenital onset,HP:0003577
CPLANE1,OMIM:614615,Infantile onset,HP:0003593
CPLANE1,OMIM:614615,Pediatric onset,HP:0410280
CPLX1,OMIM:617976,Infantile onset,HP:0003593
CPLX1,OMIM:617976,Pediatric onset,HP:0410280
CPS1,OMIM:237300,Neonatal onset,HP:0003623
CPSF1,OMIM:180100,Childhood onset,HP:0011463
CPSF1,OMIM:180100,Juvenile onset,HP:0003621
CPSF1,OMIM:180100,Pediatric onset,HP:0410280
CPSF3,OMIM:619876,Pediatric onset,HP:0410280
CPSF3,OMIM:619876,Infantile onset,HP:0003593
CPT1A,OMIM:255120,Pediatric onset,HP:0410280
CPT1A,OMIM:255120,Childhood onset,HP:0011463
CPT2,OMIM:255110,Childhood onset,HP:0011463
CPT2,OMIM:600649,Infantile onset,HP:0003593
CPT2,OMIM:600649,Pediatric onset,HP:0410280
CRAT,OMIM:617917,Pediatric onset,HP:0410280
CRAT,OMIM:617917,Childhood onset,HP:0011463
CRB1,OMIM:180100,Juvenile onset,HP:0003621
CRB1,OMIM:180100,Childhood onset,HP:0011463
CRB1,OMIM:600105,Childhood onset,HP:0011463
CRB1,OMIM:613835,Pediatric onset,HP:0410280
CRB1,OMIM:613835,Infantile onset,HP:0003593
CRB1,OMIM:613835,Childhood onset,HP:0011463
CRB2,OMIM:616220,Childhood onset,HP:0011463
CRB2,OMIM:616220,Infantile onset,HP:0003593
CRB2,OMIM:616220,Pediatric onset,HP:0410280
CRB2,OMIM:616220,Juvenile onset,HP:0003621
CRBN,OMIM:607417,Infantile onset,HP:0003593
CRBN,OMIM:607417,Pediatric onset,HP:0410280
CREB3L1,OMIM:131300,Juvenile onset,HP:0003621
CREB3L1,OMIM:259770,Pediatric onset,HP:0410280
CREB3L1,OMIM:259770,Infantile onset,HP:0003593
CREB3L1,OMIM:259770,Congenital onset,HP:0003577
CREB3L1,OMIM:616229,Congenital onset,HP:0003577
CREBBP,OMIM:131300,Juvenile onset,HP:0003621
CREBBP,OMIM:180849,Congenital onset,HP:0003577
CREBBP,OMIM:180849,Pediatric onset,HP:0410280
CREBBP,OMIM:180849,Infantile onset,HP:0003593
CRELD1,OMIM:606217,Congenital onset,HP:0003577
CRELD1,OMIM:620771,Infantile onset,HP:0003593
CRELD1,OMIM:620771,Childhood onset,HP:0011463
CRELD1,OMIM:620771,Neonatal onset,HP:0003623
CRELD1,OMIM:620771,Pediatric onset,HP:0410280
CRIPT,OMIM:131300,Pediatric onset,HP:0410280
CRIPT,OMIM:131300,Juvenile onset,HP:0003621
CRIPT,OMIM:615789,Congenital onset,HP:0003577
CRLS1,OMIM:620167,Pediatric onset,HP:0410280
CRLS1,OMIM:620167,Neonatal onset,HP:0003623
CRLS1,OMIM:620167,Infantile onset,HP:0003593
CRPPA,OMIM:616052,Pediatric onset,HP:0410280
CRPPA,OMIM:616052,Childhood onset,HP:0011463
CRTAP,OMIM:131300,Juvenile onset,HP:0003621
CRTAP,OMIM:259770,Pediatric onset,HP:0410280
CRTAP,OMIM:259770,Congenital onset,HP:0003577
CRTAP,OMIM:259770,Infantile onset,HP:0003593
CRX,OMIM:180100,Childhood onset,HP:0011463
CRX,OMIM:180100,Juvenile onset,HP:0003621
CRX,OMIM:613829,Infantile onset,HP:0003593
CRX,OMIM:613829,Pediatric onset,HP:0410280
CRYAB,OMIM:613763,Congenital onset,HP:0003577
CRYAB,OMIM:613869,Infantile onset,HP:0003593
CRYAB,OMIM:613869,Pediatric onset,HP:0410280
CRYAB,OMIM:613869,Neonatal onset,HP:0003623
CRYBA1,OMIM:600881,Congenital onset,HP:0003577
CRYBA2,OMIM:115900,Congenital onset,HP:0003577
CRYBB1,OMIM:611544,Congenital onset,HP:0003577
CRYBB3,OMIM:609741,Congenital onset,HP:0003577
CRYGB,OMIM:615188,Congenital onset,HP:0003577
CRYGS,OMIM:116100,Pediatric onset,HP:0410280
CRYGS,OMIM:116100,Juvenile onset,HP:0003621
CRYM,OMIM:616357,Pediatric onset,HP:0410280
CRYM,OMIM:616357,Childhood onset,HP:0011463
CSF1R,OMIM:131300,Juvenile onset,HP:0003621
CSF1R,OMIM:131300,Pediatric onset,HP:0410280
CSF1R,OMIM:618476,Congenital onset,HP:0003577
CSF1R,OMIM:618476,Childhood onset,HP:0011463
CSF1R,OMIM:618476,Pediatric onset,HP:0410280
CSF1R,OMIM:618476,Juvenile onset,HP:0003621
CSF3R,OMIM:617014,Neonatal onset,HP:0003623
CSF3R,OMIM:617014,Infantile onset,HP:0003593
CSF3R,OMIM:617014,Pediatric onset,HP:0410280
CSF3R,OMIM:617014,Childhood onset,HP:0011463
CSGALNACT1,OMIM:131300,Juvenile onset,HP:0003621
CSGALNACT1,OMIM:143095,Pediatric onset,HP:0410280
CSGALNACT1,OMIM:143095,Infantile onset,HP:0003593
CSGALNACT1,OMIM:143095,Congenital onset,HP:0003577
CSNK2A1,OMIM:617062,Infantile onset,HP:0003593
CSNK2A1,OMIM:617062,Pediatric onset,HP:0410280
CSPP1,OMIM:180100,Childhood onset,HP:0011463
CSPP1,OMIM:180100,Pediatric onset,HP:0410280
CSPP1,OMIM:180100,Juvenile onset,HP:0003621
CSPP1,OMIM:615636,Congenital onset,HP:0003577
