gene_label,ct_label,as_label,as,ct,gene
AJ006998.2,DLIT_145 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),gray matter of forebrain,http://purl.obolibrary.org/obo/UBERON_0019264,http://purl.obolibrary.org/obo/PCL_0051146,https://purl.org/ccf/ASCTB-TEMP_aj006998-2
AJ006998.2,ULIT_126 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051127,https://purl.org/ccf/ASCTB-TEMP_aj006998-2
AJ006998.2,ULIT_127 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051128,https://purl.org/ccf/ASCTB-TEMP_aj006998-2
AKR1C1,intermediate cell of ureter urothelium,urothelium of ureter,http://purl.obolibrary.org/obo/UBERON_0001254,https://purl.org/ccf/ASCTB-TEMP_intermediate-cell-of-ureter-urothelium,http://identifiers.org/hgnc/384
AKR1C1,hillock cell of prostatic urethral epithelium,prostatic urethra,http://purl.obolibrary.org/obo/UBERON_0001335,http://purl.obolibrary.org/obo/CL_0017011,http://identifiers.org/hgnc/384
AKR1C1,intermediate cell of bladder urothelium,urinary bladder urothelium,http://purl.obolibrary.org/obo/UBERON_0004645,https://purl.org/ccf/ASCTB-TEMP_intermediate-cell-of-bladder-urothelium,http://identifiers.org/hgnc/384
ALDH,uterine smooth muscle type I cell,inner uterine myometrium,https://purl.org/ccf/ASCTB-TEMP_inner-uterine-myometrium,https://purl.org/ccf/ASCTB-TEMP_uterine-smooth-muscle-type-i-cell,https://purl.org/ccf/ASCTB-TEMP_aldh
ALDH1A2,parietal epithelial cell,glomerular parietal epithelium,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/15472
ALDH1A3,airway submucosal gland collecting duct epithelial cell,submucosal gland collecting duct,http://purl.obolibrary.org/obo/UBERON_8600013,http://purl.obolibrary.org/obo/CL_4033023,http://identifiers.org/hgnc/409
ALDH2,CD8-alpha-negative thymic conventional dendritic cell,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/404
ALDH2,CD8-alpha-negative thymic conventional dendritic cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/404
ALDOB,epithelial cell of proximal tubule,proximal tubule,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/417
ALG13,T follicular helper cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/30881
ALK,EMSN_224 medium spiny neuron (Hsap),gray matter of forebrain,http://purl.obolibrary.org/obo/UBERON_0019264,http://purl.obolibrary.org/obo/PCL_0051225,http://identifiers.org/hgnc/427
ALKAL2,DLIT_145 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),gray matter of forebrain,http://purl.obolibrary.org/obo/UBERON_0019264,http://purl.obolibrary.org/obo/PCL_0051146,http://identifiers.org/hgnc/27683
ALKAL2,Inh L5-6 PVALB FAM150B primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015070,http://identifiers.org/hgnc/27683
ANGPT1,Inh L1-5 VIP SMOC1 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015029,http://identifiers.org/hgnc/484
ANGPTL4,Regulatory Chondrocyte 1,articular cartilage of joint,http://purl.obolibrary.org/obo/UBERON_0010996,https://purl.org/ccf/ASCTB-TEMP_regulatory-chondrocyte-1,http://identifiers.org/hgnc/16039
ANKFN1,Inh L1-5 VIP CD27-AS1 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015032,http://identifiers.org/hgnc/26766
ANKRD20A11P,ULIT_121 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051122,http://identifiers.org/hgnc/42024
ANKRD30B,Exc L6 THEMIS LINC00343 primary motor cortex glutamatergic neuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015094,http://identifiers.org/hgnc/24165
ANKRD30B,MGE_241 sst GABAergic cortical interneuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051242,http://identifiers.org/hgnc/24165
ANLN,Oligo_44 oligodendrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051045,http://identifiers.org/hgnc/14082
ANLN,Cycling B,germinal center,http://purl.obolibrary.org/obo/UBERON_0010754,https://purl.org/ccf/ASCTB-TEMP_cycling-b,http://identifiers.org/hgnc/14082
ANLN,Cycling B,tonsil secondary follicle,https://purl.org/ccf/ASCTB-TEMP_tonsil-secondary-follicle,https://purl.org/ccf/ASCTB-TEMP_cycling-b,http://identifiers.org/hgnc/14082
ANLN,Cycling B,tonsil germinal center,http://purl.obolibrary.org/obo/UBERON_0013688,https://purl.org/ccf/ASCTB-TEMP_cycling-b,http://identifiers.org/hgnc/14082
ANO2,Misc_167 cerebral cortex neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051168,http://identifiers.org/hgnc/1183
ANOS1,MGE_259 pvalb GABAergic cortical interneuron (Hsap),gray matter of forebrain,http://purl.obolibrary.org/obo/UBERON_0019264,http://purl.obolibrary.org/obo/PCL_0051260,http://identifiers.org/hgnc/6211
ANPEP,CD141-positive myeloid dendritic cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/500
ANPEP,neutrophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/500
ANPEP,stromal cell of endometrium,endometrial stroma,http://purl.obolibrary.org/obo/UBERON_0002337,http://purl.obolibrary.org/obo/CL_0002255,http://identifiers.org/hgnc/500
ANPEP,thymic plasmacytoid dendritic cell,cortex of thymus,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/500
ANPEP,thymic plasmacytoid dendritic cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/500
ANPEP,neutrophil,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/500
ANPEP,promyelocyte,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000836,http://identifiers.org/hgnc/500
ANPEP,myelocyte,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0002193,http://identifiers.org/hgnc/500
ANXA1,medullary thymic epithelial cell type 4,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/533
ANXA1,"CD4-positive, alpha-beta memory T cell",medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/533
ANXA1,gamma-delta T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/533
ANXA1,T-helper 17 cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000899,http://identifiers.org/hgnc/533
ANXA2,"CD4-positive, alpha-beta memory T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/537
ANXA2,"CD4-positive, alpha-beta memory T cell",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/537
ANXA4,medullary thymic epithelial cell type 4,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/542
AP000331.1,Thex_454 thalamic excitatory neuron (Hsap),thalamus,https://purl.org/ccf/ASCTB-TEMP_thalamus,http://purl.obolibrary.org/obo/PCL_0051455,https://purl.org/ccf/ASCTB-TEMP_ap000331-1
AP3M2,"CD4-positive, alpha-beta memory T cell",medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/570
APBB1IP,Micro L1-6 TYROBP CD74 primary motor cortex microglial cell (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015127,http://identifiers.org/hgnc/17379
APBB1IP,Mgl_5 microglial cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051006,http://identifiers.org/hgnc/17379
APLN,alveolar capillary type 2 endothelial cell,pulmonary capillary,http://purl.obolibrary.org/obo/UBERON_0016405,http://purl.obolibrary.org/obo/CL_4028003,http://identifiers.org/hgnc/16665
APLNR,alveolar capillary type 1 endothelial cell,pulmonary capillary,http://purl.obolibrary.org/obo/UBERON_0016405,http://purl.obolibrary.org/obo/CL_4028002,http://identifiers.org/hgnc/339
APLNR,adult endothelial progenitor cell,respiratory system venous endothelium,http://purl.obolibrary.org/obo/UBERON_0004849,http://purl.obolibrary.org/obo/CL_0002619,http://identifiers.org/hgnc/339
APLP2,transitional stage B cell,Outer PALS,https://purl.org/ccf/ASCTB-TEMP_outer-pals,http://purl.obolibrary.org/obo/CL_0000818,http://identifiers.org/hgnc/598
APOC1,erythroid lineage cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/607
APOE,Mueller cell,inner nuclear layer of retina,http://purl.obolibrary.org/obo/UBERON_0001791,http://purl.obolibrary.org/obo/CL_0000636,http://identifiers.org/hgnc/613
APOE,splenic red pulp macrophage,Sheathed capillary of spleen,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary-of-spleen,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/613
APOE,splenic red pulp macrophage,sheathed capillary of spleen,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary-of-spleen,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/613
APOE,splenic marginal zone macrophage,marginal zone of spleen,http://purl.obolibrary.org/obo/UBERON_0001251,http://purl.obolibrary.org/obo/CL_0000872,http://identifiers.org/hgnc/613
APOE,Astro_60 astrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051061,http://identifiers.org/hgnc/613
APOE,Astro_62 astrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051063,http://identifiers.org/hgnc/613
APOE,Splenic perifollicular zone macrophage,spleen perifollicular zone,http://purl.obolibrary.org/obo/UBERON_0005353,https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,http://identifiers.org/hgnc/613
APOE,splenic red pulp macrophage,splenic cord,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/613
APOE,thymic macrophage,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/613
APOE,thymic macrophage,capsule of thymus,http://purl.obolibrary.org/obo/UBERON_0002122,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/613
APOE,splenic white pulp macrophage,Inner PALS,https://purl.org/ccf/ASCTB-TEMP_inner-pals,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/613
APOE,lipofibroblast cell of bladder,lamina propria of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001261,https://purl.org/ccf/ASCTB-TEMP_lipofibroblast-cell-of-bladder,http://identifiers.org/hgnc/613
APOE,lipofibroblast cell of ureter,lamina propria of ureter,http://purl.obolibrary.org/obo/UBERON_0001253,https://purl.org/ccf/ASCTB-TEMP_lipofibroblast-cell-of-ureter,http://identifiers.org/hgnc/613
APOE,splenic white pulp macrophage,spleen primary B follicle,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/613
APOE,"dendritic cell, human",kidney interstitium,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/613
APOE,thymic macrophage,thymus trabecula,http://purl.obolibrary.org/obo/UBERON_0004791,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/613
APOE,thymic medullary macrophage,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000882,http://identifiers.org/hgnc/613
APOE,thymic cortical macrophage,thymus subcapsular epithelium,http://purl.obolibrary.org/obo/UBERON_0006936,http://purl.obolibrary.org/obo/CL_0000883,http://identifiers.org/hgnc/613
APOE,splenic tingible body macrophage,spleen germinal center,http://purl.obolibrary.org/obo/UBERON_0005196,http://purl.obolibrary.org/obo/CL_0000877,http://identifiers.org/hgnc/613
AQP0 residues 1-263 +fatty acyl,lens fiber cell,lens fiber,http://purl.obolibrary.org/obo/UBERON_0002444,http://purl.obolibrary.org/obo/CL_0011004,https://purl.org/ccf/ASCTB-TEMP_aqp0-residues-1-263-fatty-acyl
AQP1,blood vessel endothelial cell,thymic artery,http://purl.obolibrary.org/obo/UBERON_0018243,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/633
AQP1,kidney loop of Henle long descending thin limb outer medulla epithelial cell,kidney loop of Henle long descending thin limb outer medulla,http://purl.obolibrary.org/obo/UBERON_8600036,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/633
AQP1,Astro_61 astrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051062,http://identifiers.org/hgnc/633
AQP1,glomerular capillary endothelial cell,glomerular capillary endothelium,http://purl.obolibrary.org/obo/UBERON_0004294,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/633
AQP1,blood vessel endothelial cell,thymic vein,http://purl.obolibrary.org/obo/UBERON_0001591,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/633
AQP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/CL_4030011,http://identifiers.org/hgnc/633
AQP1,epithelial cell,iris epithelium,http://purl.obolibrary.org/obo/UBERON_0002506,http://purl.obolibrary.org/obo/CL_0000066,http://identifiers.org/hgnc/633
AQP1,non-pigmented ciliary epithelial cell,ciliary epithelium,http://purl.obolibrary.org/obo/UBERON_0001778,http://purl.obolibrary.org/obo/CL_0002304,http://identifiers.org/hgnc/633
AQP2,kidney connecting tubule principal cell,renal connecting tubule,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/634
AQP2,kidney cortex collecting duct principal cell,cortical collecting duct,http://purl.obolibrary.org/obo/UBERON_0004203,http://purl.obolibrary.org/obo/CL_1000714,http://identifiers.org/hgnc/634
AQP2,kidney outer medulla collecting duct principal cell,outer medullary collecting duct,http://purl.obolibrary.org/obo/UBERON_0004204,http://purl.obolibrary.org/obo/CL_1000716,http://identifiers.org/hgnc/634
AQP2,kidney inner medulla collecting duct principal cell,tip of renal papilla,http://purl.obolibrary.org/obo/UBERON_0009095,http://purl.obolibrary.org/obo/CL_1000718,http://identifiers.org/hgnc/634
AQP2,kidney inner medulla collecting duct principal cell,inner medullary collecting duct,http://purl.obolibrary.org/obo/UBERON_0004205,http://purl.obolibrary.org/obo/CL_1000718,http://identifiers.org/hgnc/634
AQP2,kidney collecting duct principal cell,collecting duct of renal tubule,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/634
AQP3,"naive thymus-derived CD8-positive, alpha-beta T cell",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000900,http://identifiers.org/hgnc/636
AQP3,kidney connecting tubule principal cell,renal connecting tubule,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/636
AQP3,kidney cortex collecting duct principal cell,cortical collecting duct,http://purl.obolibrary.org/obo/UBERON_0004203,http://purl.obolibrary.org/obo/CL_1000714,http://identifiers.org/hgnc/636
AQP3,kidney outer medulla collecting duct principal cell,outer medullary collecting duct,http://purl.obolibrary.org/obo/UBERON_0004204,http://purl.obolibrary.org/obo/CL_1000716,http://identifiers.org/hgnc/636
AQP3,kidney collecting duct principal cell,collecting duct of renal tubule,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/636
AQP3,regulatory T cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000815,http://identifiers.org/hgnc/636
AQP3,"naive thymus-derived CD4-positive, alpha-beta T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000895,http://identifiers.org/hgnc/636
AQP3,"naive thymus-derived CD8-positive, alpha-beta T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000900,http://identifiers.org/hgnc/636
AQP3,regulatory T cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000815,http://identifiers.org/hgnc/636
AQP3,"naive thymus-derived CD4-positive, alpha-beta T cell",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000895,http://identifiers.org/hgnc/636
AQP4,pulmonary alveolar type 1 cell,pulmonary alveolar parenchyma,http://purl.obolibrary.org/obo/UBERON_0008870,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/637
AQP4,pulmonary alveolar type 1 cell,pulmonary alveolar duct,http://purl.obolibrary.org/obo/UBERON_0002173,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/637
AQP4,pulmonary alveolar type 1 cell,alveolus of lung,http://purl.obolibrary.org/obo/UBERON_0002299,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/637
